transaction_hour,country,playerID,Game Category,payment_transaction_volume,payment_transaction_total_amount,cancelled_withdrawal_amount,pending_withdrawal_amount,deposit_amount,withdrawal_amount,cancelled_withdrawal_count,withdrawal_count,deposit_count,game_transaction_volume,game_total_amount,sum_wager_value,sum_result_value,count_wager_operations,count_result_operations,profit
2017-03-20 00:00:00,AT,116004723,Slots,,,,,,,,,,9.0,150.0,20.0,130.0,4.0,5.0,-110.0
2017-03-20 00:00:00,AT,116033915,Slots,,,,,,,,,,44.0,691.0,344.0,347.0,18.0,26.0,-3.0
2017-03-20 00:00:00,FI,116055923,Slots,,,,,,,,,,5.0,6.0,6.0,0.0,2.0,3.0,6.0
2017-03-20 00:00:00,FI,116066935,Slots,,,,,,,,,,26.0,919.0,121.0,798.0,16.0,10.0,-677.0
2017-03-20 00:00:00,FI,116066935,Unknown,,,,,,,,,,33.0,876.0,151.0,725.0,11.0,22.0,-574.0
2017-03-20 00:00:00,FI,116074865,Slots,,,,,,,,,,3.0,5.0,5.0,0.0,1.0,2.0,5.0
2017-03-20 00:00:00,FI,116074865,Unknown,,,,,,,,,,3.0,38.0,4.0,34.0,1.0,2.0,-30.0
2017-03-20 00:00:00,GB,116025440,Unknown,,,,,,,,,,4.0,25.0,28.779297324676524,0.0,1.0,3.0,28.779297324676524
2017-03-20 00:00:00,GB,116039039,Slots,,,,,,,,,,2.0,1.0,1.151171892987061,0.0,1.0,1.0,1.151171892987061
2017-03-20 00:00:00,GB,116048492,Slots,,,,,,,,,,7.0,12.0,12.662890822857669,1.151171892987061,3.0,4.0,11.511718929870607
2017-03-20 00:00:00,GB,116066413,Slots,,,,,,,,,,2.0,18.0,6.9070313579223654,13.814062715844731,1.0,1.0,-6.9070313579223654
2017-03-20 00:00:00,NO,116021116,Slots,,,,,,,,,,3.0,108.0,75.0,33.0,1.0,2.0,42.0
2017-03-20 00:00:00,NO,116026491,Slots,,,,,,,,,,8.0,12.0,12.0,0.0,3.0,5.0,12.0
2017-03-20 00:00:00,NO,116045664,Slots,,,,,,,,,,91.0,1092.0,132.0,960.0,43.0,48.0,-828.0
2017-03-20 00:00:00,NO,116071012,Slots,,,,,,,,,,6.0,87.0,87.0,0.0,6.0,0.0,87.0
2017-03-20 00:00:00,NO,116088173,Slots,,,,,,,,,,38.0,197.0,192.0,5.0,24.0,14.0,187.0
2017-03-20 00:00:00,SE,116008056,Table Games,,,,,,,,,,4.0,19.0,2.0082443716308997,0.0,2.0,2.0,2.0082443716308997
2017-03-20 00:00:00,SE,116010104,Slots,,,,,,,,,,19.0,48.0,2.2196385160130996,2.8538209491597,7.0,12.0,-0.6341824331466004
2017-03-20 00:00:00,SE,116015483,Slots,,,,,,,,,,10.0,5.0,0.5284853609555,0.0,1.0,9.0,0.5284853609555
2017-03-20 00:00:00,SE,116018788,Slots,,,,,,,,,,59.0,1281.0,35.4085191840185,99.98943029278061,35.0,24.0,-64.58091110876211
2017-03-20 00:00:00,SE,116023410,Slots,,,,,,,,,,5.0,205.0,5.284853609555,16.3830461896205,2.0,3.0,-11.0981925800655
2017-03-20 00:00:00,SE,116025700,N/A,2.0,84.55765775288,0.0,0.0,84.55765775288,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 00:00:00,SE,116025700,Slots,,,,,,,,,,19.0,1009.0,17.1229256949582,89.5254201458617,10.0,9.0,-72.4024944509035
2017-03-20 00:00:00,SE,116025700,Table Games,,,,,,,,,,8.0,100.0,7.9272804143325,2.6424268047775,3.0,5.0,5.284853609555
2017-03-20 00:00:00,SE,116025700,Unknown,,,,,,,,,,1.0,20.0,2.113941443822,0.0,1.0,0.0,2.113941443822
2017-03-20 00:00:00,SE,116027757,Slots,,,,,,,,,,35.0,1291.0,50.9459887961102,85.5089314025999,22.0,13.0,-34.5629426064897
2017-03-20 00:00:00,SE,116034932,Slots,,,,,,,,,,41.0,315.0,24.310326603953,8.9842511362435,14.0,27.0,15.3260754677095
2017-03-20 00:00:00,SE,116039551,Slots,,,,,,,,,,5.0,5863.0,2.9595180213508003,616.7424162350685,2.0,3.0,-613.7828982137177
2017-03-20 00:00:00,SE,116040034,Slots,,,,,,,,,,6.0,7.0,0.7398795053377001,0.0,4.0,2.0,0.7398795053377001
2017-03-20 00:00:00,SE,116040561,N/A,1.0,63.41824331466,0.0,0.0,63.41824331466,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 00:00:00,SE,116040561,Slots,,,,,,,,,,22.0,1333.0,32.766092379241,108.12810485149531,10.0,12.0,-75.3620124722543
2017-03-20 00:00:00,SE,116043893,Slots,,,,,,,,,,2.0,30.0,3.170912165733,0.0,2.0,0.0,3.170912165733
2017-03-20 00:00:00,SE,116043893,Unknown,,,,,,,,,,4.0,225.0,0.0,23.7818412429975,0.0,4.0,-23.7818412429975
2017-03-20 00:00:00,SE,116047714,Slots,,,,,,,,,,18.0,386.0,32.2376070182855,8.5614628474791,13.0,5.0,23.676144170806403
2017-03-20 00:00:00,SE,116051835,Slots,,,,,,,,,,3.0,4.0,0.4227882887644,0.0,3.0,0.0,0.4227882887644
2017-03-20 00:00:00,SE,116053618,Slots,,,,,,,,,,26.0,823.0,11.626677941021,75.36201247225429,11.0,15.0,-63.73533453123329
2017-03-20 00:00:00,SE,116053877,N/A,5.0,105.6970721911,0.0,0.0,105.6970721911,0.0,0.0,0.0,5.0,,,,,,,
2017-03-20 00:00:00,SE,116053877,Slots,,,,,,,,,,1255.0,18536.0,1409.5761547405098,549.62477539372,584.0,671.0,859.9513793467897
2017-03-20 00:00:00,SE,116058225,Slots,,,,,,,,,,5.0,27.0,2.3253355882042,0.5284853609555,4.0,1.0,1.7968502272487
2017-03-20 00:00:00,SE,116059489,Unknown,,,,,,,,,,1.0,4.0,0.4227882887644,0.0,1.0,0.0,0.4227882887644
2017-03-20 00:00:00,SE,116060024,Slots,,,,,,,,,,16.0,340.0,21.3508085826022,14.586195962371802,10.0,6.0,6.7646126202303964
2017-03-20 00:00:00,SE,116060024,Unknown,,,,,,,,,,1.0,10.0,1.056970721911,0.0,1.0,0.0,1.056970721911
2017-03-20 00:00:00,SE,116062837,Slots,,,,,,,,,,23.0,1028.0,44.0756791036887,64.58091110876211,11.0,12.0,-20.50523200507341
2017-03-20 00:00:00,SE,116068965,N/A,1.0,21.13941443822,0.0,0.0,21.13941443822,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 00:00:00,SE,116068965,Slots,,,,,,,,,,77.0,6673.0,46.0839234753196,659.2326392558907,35.0,42.0,-613.1487157805711
2017-03-20 00:00:00,SE,116068965,Unknown,,,,,,,,,,1.0,144.0,15.2203783955184,0.0,1.0,0.0,15.2203783955184
2017-03-20 00:00:00,SE,116078708,Unknown,,,,,,,,,,1.0,6.0,0.0,0.6341824331465999,0.0,1.0,-0.6341824331465999
2017-03-20 00:00:00,SE,116081524,Slots,,,,,,,,,,8.0,235.0,15.3260754677095,9.512736497199,6.0,2.0,5.8133389705105
2017-03-20 00:00:00,SE,116081524,Unknown,,,,,,,,,,7.0,33.0,0.1056970721911,3.3823063101152,1.0,6.0,-3.2766092379241
2017-03-20 00:00:00,SE,116084344,N/A,1.0,10.56970721911,0.0,0.0,10.56970721911,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 00:00:00,SE,116084344,Slots,,,,,,,,,,13.0,424.0,2.5367297325863998,42.27882887644,6.0,7.0,-39.7420991438536
2017-03-20 00:00:00,SE,116088956,Slots,,,,,,,,,,24.0,200.0,2.3253355882042,18.8140788500158,11.0,13.0,-16.4887432618116
2017-03-20 00:00:00,SE,116091748,Slots,,,,,,,,,,25.0,62.0,4.227882887644,2.3253355882042,8.0,17.0,1.9025472994398003
2017-03-20 00:00:00,SE,116099685,Slots,,,,,,,,,,14.0,91.0,8.455765775288,1.1626677941021,8.0,6.0,7.2930979811859
2017-03-20 01:00:00,AT,116004723,Slots,,,,,,,,,,35.0,893.0,204.0,689.0,15.0,20.0,-485.0
2017-03-20 01:00:00,AT,116033915,Slots,,,,,,,,,,239.0,21336.0,1756.0,19580.0,113.0,126.0,-17824.0
2017-03-20 01:00:00,FI,116055923,Slots,,,,,,,,,,62.0,717.0,72.0,645.0,18.0,44.0,-573.0
2017-03-20 01:00:00,FI,116066935,N/A,2.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 01:00:00,FI,116066935,Slots,,,,,,,,,,74.0,2203.0,253.0,1950.0,39.0,35.0,-1697.0
2017-03-20 01:00:00,FI,116066935,Unknown,,,,,,,,,,52.0,663.0,516.0,147.0,33.0,19.0,369.0
2017-03-20 01:00:00,FI,116099967,Slots,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-20 01:00:00,GB,116025440,Unknown,,,,,,,,,,25.0,577.0,259.01367592208874,405.2125063314454,9.0,16.0,-146.19883040935667
2017-03-20 01:00:00,GB,116039039,Slots,,,,,,,,,,60.0,406.0,139.29179905143437,328.0839895013124,33.0,27.0,-188.792190449878
2017-03-20 01:00:00,GB,116066413,Slots,,,,,,,,,,1.0,4.0,4.604687571948244,0.0,1.0,0.0,4.604687571948244
2017-03-20 01:00:00,NO,116026491,Slots,,,,,,,,,,53.0,295.0,98.0,197.0,30.0,23.0,-99.0
2017-03-20 01:00:00,NO,116071012,Slots,,,,,,,,,,50.0,471.0,396.0,75.0,25.0,25.0,321.0
2017-03-20 01:00:00,SE,116010104,Slots,,,,,,,,,,89.0,181.0,11.2038896522566,7.9272804143324995,35.0,54.0,3.2766092379240996
2017-03-20 01:00:00,SE,116015483,Slots,,,,,,,,,,18.0,169.0,5.284853609555,12.577951590740902,10.0,8.0,-7.293097981185902
2017-03-20 01:00:00,SE,116015483,Unknown,,,,,,,,,,2.0,8.0,0.4227882887644,0.4227882887644,1.0,1.0,0.0
2017-03-20 01:00:00,SE,116018788,Slots,,,,,,,,,,30.0,980.0,16.911531550576,86.671599196702,18.0,12.0,-69.760067646126
2017-03-20 01:00:00,SE,116023410,Slots,,,,,,,,,,4.0,71.0,1.5854560828665,5.919036042701601,1.0,3.0,-4.333579959835101
2017-03-20 01:00:00,SE,116025700,Slots,,,,,,,,,,4.0,86.0,2.2196385160131,6.8703096924215,2.0,2.0,-4.6506711764084
2017-03-20 01:00:00,SE,116034932,Slots,,,,,,,,,,247.0,2897.0,148.5043864284955,157.7000317091212,97.0,150.0,-9.195645280625683
2017-03-20 01:00:00,SE,116035955,Slots,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2017-03-20 01:00:00,SE,116039551,N/A,1.0,63.41824331466,63.41824331466,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
2017-03-20 01:00:00,SE,116039551,Slots,,,,,,,,,,35.0,1369.0,22.619173448895403,122.0801183807205,17.0,18.0,-99.46094493182511
2017-03-20 01:00:00,SE,116040034,Slots,,,,,,,,,,43.0,82.0,5.7076418983194,2.9595180213508,22.0,21.0,2.7481238769686
2017-03-20 01:00:00,SE,116040561,Slots,,,,,,,,,,133.0,2449.0,155.9031814818725,102.9489483141314,60.0,73.0,52.95423316774111
2017-03-20 01:00:00,SE,116043893,Slots,,,,,,,,,,23.0,558.0,15.1146813233273,43.8642849593065,9.0,14.0,-28.749603635979202
2017-03-20 01:00:00,SE,116043893,Unknown,,,,,,,,,,19.0,54.0,4.227882887644,1.4797590106754002,10.0,9.0,2.7481238769686
2017-03-20 01:00:00,SE,116047714,N/A,1.0,13.2121340238875,0.0,0.0,13.2121340238875,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 01:00:00,SE,116047714,Slots,,,,,,,,,,123.0,3261.0,149.032871789451,195.64528062572612,58.0,65.0,-46.61240883627511
2017-03-20 01:00:00,SE,116051835,Slots,,,,,,,,,,10.0,319.0,0.2113941443822,33.5059718845787,2.0,8.0,-33.2945777401965
2017-03-20 01:00:00,SE,116051835,Unknown,,,,,,,,,,2.0,3.0,0.31709121657329997,0.0,2.0,0.0,0.31709121657329997
2017-03-20 01:00:00,SE,116053618,Slots,,,,,,,,,,12.0,424.0,9.512736497199,35.302822111827396,9.0,3.0,-25.790085614628396
2017-03-20 01:00:00,SE,116053877,N/A,1.0,21.13941443822,0.0,0.0,21.13941443822,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 01:00:00,SE,116053877,Slots,,,,,,,,,,639.0,129424.0,9786.809005390523,3892.928865870404,270.0,369.0,5893.880139520119
2017-03-20 01:00:00,SE,116053879,Unknown,,,,,,,,,,18.0,54.0,4.6506711764084,1.056970721911,9.0,9.0,3.5937004544974
2017-03-20 01:00:00,SE,116059489,Unknown,,,,,,,,,,17.0,436.0,42.27882887644,3.8050945988796,10.0,7.0,38.4737342775604
2017-03-20 01:00:00,SE,116060024,Slots,,,,,,,,,,31.0,3682.0,16.911531550576,372.26508825705423,16.0,15.0,-355.35355670647823
2017-03-20 01:00:00,SE,116062837,Slots,,,,,,,,,,14.0,933.0,3.3823063101152,95.23306204418111,7.0,7.0,-91.85075573406591
2017-03-20 01:00:00,SE,116068965,N/A,2.0,137.40619384843,0.0,126.83648662932,10.56970721911,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 01:00:00,SE,116068965,Slots,,,,,,,,,,176.0,19016.0,123.98266568016031,1885.9528591057974,88.0,88.0,-1761.970193425637
2017-03-20 01:00:00,SE,116068965,Unknown,,,,,,,,,,6.0,300.0,31.70912165733,0.0,3.0,3.0,31.70912165733
2017-03-20 01:00:00,SE,116081524,Slots,,,,,,,,,,54.0,858.0,69.5486735017438,21.139414438219998,33.0,21.0,48.409259063523805
2017-03-20 01:00:00,SE,116081524,Unknown,,,,,,,,,,48.0,63.0,2.3253355882042,4.3335799598351,22.0,26.0,-2.0082443716308997
2017-03-20 01:00:00,SE,116084344,N/A,1.0,10.56970721911,0.0,0.0,10.56970721911,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 01:00:00,SE,116084344,Slots,,,,,,,,,,71.0,855.0,13.1064369516964,77.2645597716941,31.0,40.0,-64.1581228199977
2017-03-20 01:00:00,SE,116088956,Slots,,,,,,,,,,126.0,1529.0,12.0494662297854,149.56135715040648,57.0,69.0,-137.51189092062108
2017-03-20 02:00:00,FI,116066935,N/A,2.0,1450.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2017-03-20 02:00:00,FI,116066935,Slots,,,,,,,,,,35.0,1114.0,110.0,1004.0,17.0,18.0,-894.0
2017-03-20 02:00:00,FI,116066935,Unknown,,,,,,,,,,239.0,2599.0,1134.0,1465.0,102.0,137.0,-331.0
2017-03-20 02:00:00,FI,116074865,Slots,,,,,,,,,,23.0,66.0,22.0,44.0,7.0,16.0,-22.0
2017-03-20 02:00:00,FI,116074865,Unknown,,,,,,,,,,7.0,117.0,20.0,97.0,5.0,2.0,-77.0
2017-03-20 02:00:00,GB,116048492,Slots,,,,,,,,,,24.0,71.0,81.73320440208133,0.0,16.0,8.0,81.73320440208133
2017-03-20 02:00:00,NO,116088173,Slots,,,,,,,,,,320.0,1433.0,666.0,767.0,156.0,164.0,-101.0
2017-03-20 02:00:00,SE,116008056,N/A,1.0,10.56970721911,0.0,0.0,10.56970721911,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 02:00:00,SE,116008056,Table Games,,,,,,,,,,34.0,153.0,12.3665574463587,3.8050945988796,17.0,17.0,8.561462847479099
2017-03-20 02:00:00,SE,116026471,N/A,1.0,63.41824331466,0.0,0.0,63.41824331466,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 02:00:00,SE,116026471,Slots,,,,,,,,,,10.0,50.0,5.284853609555,0.0,2.0,8.0,5.284853609555
2017-03-20 02:00:00,SE,116026471,Unknown,,,,,,,,,,2.0,10.0,1.056970721911,0.0,1.0,1.0,1.056970721911
2017-03-20 02:00:00,SE,116034932,Slots,,,,,,,,,,6.0,75.0,7.9272804143325,0.0,3.0,3.0,7.9272804143325
2017-03-20 02:00:00,SE,116046692,N/A,1.0,31.70912165733,0.0,0.0,31.70912165733,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 02:00:00,SE,116046692,Slots,,,,,,,,,,36.0,2251.0,41.221858154529,196.70225134763712,21.0,15.0,-155.4803931931081
2017-03-20 02:00:00,SE,116047714,Slots,,,,,,,,,,2.0,29.0,2.6424268047775,0.4227882887644,1.0,1.0,2.2196385160131
2017-03-20 02:00:00,SE,116051835,Slots,,,,,,,,,,1.0,2.0,0.2113941443822,0.0,1.0,0.0,0.2113941443822
2017-03-20 02:00:00,SE,116053618,Slots,,,,,,,,,,39.0,1451.0,19.025472994398,134.3409787548881,18.0,21.0,-115.31550576049011
2017-03-20 02:00:00,SE,116060024,Slots,,,,,,,,,,102.0,7518.0,560.6172709015945,234.0133178310954,56.0,46.0,326.6039530704991
2017-03-20 02:00:00,SE,116060024,Unknown,,,,,,,,,,5.0,115.0,12.1551633019765,0.0,2.0,3.0,12.1551633019765
2017-03-20 02:00:00,SE,116068965,Slots,,,,,,,,,,78.0,5958.0,12.683648662932,617.0595074516418,30.0,48.0,-604.3758587887098
2017-03-20 02:00:00,SE,116078960,Slots,,,,,,,,,,3.0,15.0,1.2683648662931999,0.31709121657329997,2.0,1.0,0.9512736497198999
2017-03-20 02:00:00,SE,116081524,N/A,3.0,158.54560828665,0.0,0.0,158.54560828665,0.0,0.0,0.0,3.0,,,,,,,
2017-03-20 02:00:00,SE,116081524,Slots,,,,,,,,,,22.0,1026.0,26.2128739033928,82.2323221646758,11.0,11.0,-56.01944826128299
2017-03-20 02:00:00,SE,116091519,Slots,,,,,,,,,,4.0,78.0,2.5367297325863998,5.7076418983194,3.0,1.0,-3.170912165733
2017-03-20 02:00:00,SE,116092535,Slots,,,,,,,,,,3.0,135.0,3.170912165733,11.0981925800655,2.0,1.0,-7.9272804143325
